ID;Customer_ID;Month;Name;Age;SSN;Occupation;Annual_Income;Monthly_Inhand_Salary;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Type_of_Loan;Delay_from_due_date;Num_of_Delayed_Payment;Changed_Credit_Limit;Num_Credit_Inquiries;Credit_Mix;Outstanding_Debt;Credit_Utilization_Ratio;Credit_History_Age;Payment_of_Min_Amount;Total_EMI_per_month;Amount_invested_monthly;Payment_Behaviour;Monthly_Balance;Credit_Score
0x1610;CUS_0x21b1;March;Rick Rothackerj;28;004-07-5839;Teacher;34847.84_;3,03799E+15;2;1385;6;1;Credit-Builder Loan;3;-1;5.42;20;_;605.03;3,3225E+15;26 Years and 9 Months;No;1,88162E+16;58.51597569589465;High_spent_Large_value_payments;4,66466E+16;Standard
0x1611;CUS_0x21b1;April;Rick Rothackerj;28;004-07-5839;Teacher;34847.84;;2;4;6;1;Credit-Builder Loan;3;3_;5.42;20;Good;605.03;3,91827E+15;26 Years and 10 Months;No;1,88162E+16;99.30622796053305;Low_spent_Medium_value_payments;4,65676E+15;Good
0x1612;CUS_0x21b1;May;Rick Rothackerj;28;004-07-5839;Teacher;34847.84;3,03799E+15;2;4;6;1;Credit-Builder Loan;3;1;6.42;20;Good;605.03;3,49779E+15;26 Years and 11 Months;No;1,88162E+16;130.11542024292334;Low_spent_Small_value_payments;4,44867E+15;Good
0x1613;CUS_0x21b1;June;Rick Rothackerj;28;004-07-5839;Teacher;34847.84;3,03799E+15;2;4;6;1;Credit-Builder Loan;3;0;5.42;20;Good;605.03;3,3381E+15;27 Years and 0 Months;No;1,88162E+16;43.477190144355745;High_spent_Large_value_payments;4,81505E+14;Good
0x1614;CUS_0x21b1;July;Rick Rothackerj;28;004-07-5839;Teacher;34847.84;;2;4;6;1;Credit-Builder Loan;3;4;5.42;20;Good;605.03;3,11317E+16;27 Years and 1 Months;NM;1,88162E+16;70.10177420755677;High_spent_Medium_value_payments;4,64881E+15;Good
0x1615;CUS_0x21b1;August;Rick Rothackerj;28;004-07-5839;Teacher;34847.84;3,03799E+15;2;4;6;1;Credit-Builder Loan;3;4;5.42;20;Good;605.03;3,29339E+16;27 Years and 2 Months;No;1,88162E+16;218.90434353388733;Low_spent_Small_value_payments;3,56078E+16;Good
0x161a;CUS_0x2dbc;January;Langep;34;486-85-3974;_______;143162.64;1218722;1;5;8;3;Auto Loan, Auto Loan, and Not Specified;5;8;7.1;30;Good;1303.01;2,86167E+16;17 Years and 9 Months;No;2,46992E+15;168.413702679309;!@9#%8;1,04332E+16;Good
0x161b;CUS_0x2dbc;February;;34;486-85-3974;Engineer;143162.64;1218722;1;5;8;3;Auto Loan, Auto Loan, and Not Specified;13;6;7.1;30;Good;1303.01;4,17026E+15;17 Years and 10 Months;No;2,46992E+15;232.86038375993544;High_spent_Small_value_payments;9,98869E+15;Good
0x161c;CUS_0x2dbc;March;Langep;34;486-85-3974;_______;143162.64;;1;5;8;3;Auto Loan, Auto Loan, and Not Specified;8;7;11.1;;Good;1303.01;2,65198E+16;17 Years and 11 Months;No;2,46992E+15;__10000__;High_spent_Small_value_payments;7,15741E+14;Good
0x161d;CUS_0x2dbc;April;Langep;34;486-85-3974;Engineer;143162.64;1218722;1;5;8;3;Auto Loan, Auto Loan, and Not Specified;8;5;9.1;30;_;1303.01;3,95016E+15;NA;No;2,46992E+15;825.2162699393922;Low_spent_Medium_value_payments;4,26513E+15;Good
0x161e;CUS_0x2dbc;May;Langep;34;486-85-3974;_______;143162.64;1218722;1;5;8;3;Auto Loan, Auto Loan, and Not Specified;10;5;7.1;30;Good;1303.01;3,13761E+15;18 Years and 1 Months;No;2,46992E+15;430.9475278803298;Low_spent_Large_value_payments;8,10782E+15;Good
0x161f;CUS_0x2dbc;June;Langep;34;486-85-3974;Engineer;143162.64;1218722;1;5;8;967;Auto Loan, Auto Loan, and Not Specified;8;6;7.1;30;Good;1303.01;3,9784E+16;18 Years and 2 Months;No;2,46992E+15;257.80809942568976;High_spent_Medium_value_payments;9,63922E+15;Good
0x1620;CUS_0x2dbc;July;;34;486-85-3974;Engineer;143162.64;1218722;1;5;8;3;Auto Loan, Auto Loan, and Not Specified;8;6;7.1;30;Good;1303.01;3,80686E+16;18 Years and 3 Months;No;2,46992E+15;263.17416316163934;High_spent_Small_value_payments;9,68556E+15;Standard
0x1621;CUS_0x2dbc;August;Langep;34;486-85-3974;Engineer;143162.64;1218722;1;5;8;3;Auto Loan, Auto Loan, and Not Specified;8;6;7.1;30;Good;1303.01;3,83748E+15;18 Years and 4 Months;No;2,46992E+15;__10000__;High_spent_Small_value_payments;8,95495E+14;Standard
0x1626;CUS_0xb891;January;Jasond;54;072-31-6145;Entrepreneur;30689.89;2,61249E+16;2;5;4;1;Not Specified;0;6;1.99;40;Good;632.46;2,65442E+15;17 Years and 3 Months;No;1,64155E+16;81.22885871073616;Low_spent_Large_value_payments;4,33605E+15;Standard
0x1627;CUS_0xb891;February;Jasond;54;072-31-6145;Entrepreneur;30689.89;2,61249E+16;2;5;4;1;Not Specified;5;3;1.99;40;Good;632.46;3,528E+16;17 Years and 4 Months;No;1,64155E+16;124.88181990234848;Low_spent_Small_value_payments;4,09952E+16;Standard
0x1628;CUS_0xb891;March;Jasond;55;072-31-6145;Entrepreneur;30689.89;2,61249E+16;2;5;4;1;Not Specified;3;9;1.99;40;Good;632.46;3,23012E+15;17 Years and 5 Months;NM;1,64155E+16;83.40650880252501;High_spent_Medium_value_payments;4,11427E+16;Standard
0x1629;CUS_0xb891;April;Jasond;55;072-31-6145;Entrepreneur;30689.89_;2,61249E+16;2;5;4;1;Not Specified;7;6;-2.01;40;Good;632.46;3,81323E+16;17 Years and 6 Months;No;1,64155E+16;272.3340373956682;Low_spent_Small_value_payments;2,625E+15;Standard
0x162a;CUS_0xb891;May;Jasond;55;072-31-6145;Entrepreneur;30689.89;2,61249E+16;2;5;4;1;Not Specified;5;6;-1.01;40;Good;632.46;4,11543E+15;17 Years and 7 Months;No;1,64155E+16;__10000__;Low_spent_Large_value_payments;3,59375E+16;Standard
0x162b;CUS_0xb891;June;Jasond;55;#F%$D@*&8;_______;30689.89;2,61249E+16;2;5;4;1;Not Specified;5;6;-3.01;40;_;632.46;2,74454E+14;17 Years and 8 Months;No;1,64155E+16;84.95284817115969;High_spent_Small_value_payments;4,19881E+15;Standard
0x162c;CUS_0xb891;July;Jasond;55;072-31-6145;Entrepreneur;30689.89;2,61249E+16;2;5;4;1;Not Specified;5;;1.99;40;Good;632.46;2,60564E+15;17 Years and 9 Months;No;1,64155E+16;71.28367488286933;Low_spent_Large_value_payments;4,4355E+15;Standard
0x162d;CUS_0xb891;August;Jasond;55;072-31-6145;Entrepreneur;30689.89;2,61249E+16;2;5;4;-100;Not Specified;4;9;1.99;40;Good;632.46;2,73325E+16;17 Years and 10 Months;No;1,64155E+16;125.61725053231268;High_spent_Small_value_payments;3,79216E+16;Standard
0x1632;CUS_0x1cdb;January;Deepaa;21;615-06-7821;Developer;35547.71_;2,85331E+16;7;5;5;0;;5;;2.58;40;Standard;943.86;3,97978E+16;30 Years and 8 Months;Yes;0;276.72539431736266;!@9#%8;2,88606E+16;Standard
0x1633;CUS_0x1cdb;February;Deepaa;21;615-06-7821;Developer;35547.71;;7;5;5;0;;9;;2.58;40;Standard;943.86;2,70204E+15;30 Years and 9 Months;NM;0;74.44364104999623;High_spent_Medium_value_payments;4,60887E+16;Standard
0x1634;CUS_0x1cdb;March;Deepaa;21;615-06-7821;Developer;35547.71;2,85331E+16;7;5;5;-100;;5;12;2.58;40;Standard;943.86;2,34623E+16;30 Years and 10 Months;Yes;0;173.13865100158367;Low_spent_Medium_value_payments;3,92192E+15;Standard
0x1635;CUS_0x1cdb;April;Deepaa;21;615-06-7821;Developer;35547.71;2,85331E+16;7;5;5;0;;1;15;2.58;40;_;943.86;2,8925E+16;30 Years and 11 Months;Yes;0;96.78548508587444;High_spent_Medium_value_payments;4,38545E+15;Standard
0x1636;CUS_0x1cdb;May;Deepaa;21;615-06-7821;Developer;35547.71;2,85331E+16;7;5;5;0;;9;17;2.58;40;_;943.86;4,17762E+15;31 Years and 0 Months;Yes;0;62.72327834435009;High_spent_Small_value_payments;4,82608E+15;Standard
0x1637;CUS_0x1cdb;June;Deepaa;21;615-06-7821;Developer;35547.71;;7;5;5;0_;;5;15;2.58;40;Standard;943.86;2,92176E+16;31 Years and 1 Months;Yes;0;37.64363788963997;High_spent_Medium_value_payments;4,97687E+15;Standard
0x1638;CUS_0x1cdb;July;Deepaa;21;615-06-7821;Developer;35547.71;2,85331E+16;7;5;5;0;;10;15;2.58;40;Standard;943.86;2,62638E+16;31 Years and 2 Months;Yes;0;181.0119827315892;Low_spent_Small_value_payments;3,94319E+16;Standard
0x1639;CUS_0x1cdb;August;Deepaa;21;615-06-7821;Developer;35547.71;2,85331E+16;7;5;5;-100;;1;15;2.58;40;Standard;943.86;2,58629E+15;31 Years and 3 Months;Yes;0;181.33090096186916;High_spent_Small_value_payments;3,64E+16;Standard
0x163e;CUS_0x95ee;January;Np;31;612-70-8987;Lawyer;73928.46;;4;1288;8;0;;12;10;10.14;20;Good;548.2;3,99627E+15;NA;No;150150;98.67440994166124;High_spent_Large_value_payments;7,40196E+15;Good
0x163f;CUS_0x95ee;February;Np;31;612-70-8987;_______;73928.46;5,98871E+15;4;5;8;0;;8;7;10.14;20;Good;548.2;4,27699E+15;32 Years and 0 Months;NM;0;172.93921446875606;Low_spent_Medium_value_payments;7,05931E+14;Good
0x1640;CUS_0x95ee;March;Np;31;612-70-8987;Lawyer;73928.46;5,98871E+15;4;5;8;0;;8;7;10.14;20;Good;548.2;4,07122E+16;NA;No;0;150.05973429800815;High_spent_Medium_value_payments;6,98811E+15;Good
0x1641;CUS_0x95ee;April;Np;31;612-70-8987;Lawyer;73928.46;5,98871E+15;4;5;8;0;;8;7;10.14;20;Good;548.2;3,02017E+16;32 Years and 2 Months;No;0;618.2023912505837;Low_spent_Small_value_payments;2,70668E+16;Good
0x1642;CUS_0x95ee;May;Np;31;612-70-8987;Lawyer;73928.46;5,98871E+15;4;5;5318;0;;11;7;10.14;20;_;548.2;2,63333E+16;32 Years and 3 Months;No;0;177.95183568608738;Low_spent_Large_value_payments;6,90919E+15;Good
0x1643;CUS_0x95ee;June;Np;31;612-70-8987;Lawyer;73928.46;5,98871E+15;4;5;8;0;;7;7;10.14;20;Good;548.2;3,52754E+14;NA;No;155150;235.79032503182026;Low_spent_Large_value_payments;6,3308E+15;Good
0x1644;CUS_0x95ee;July;Np;31;612-70-8987;Lawyer;73928.46;5,98871E+15;4;5;8;0;;8;4;9.14;20;_;548.2;3,66248E+16;32 Years and 5 Months;No;0;348.5093995125948;High_spent_Small_value_payments;5,10361E+16;Standard
0x1645;CUS_0x95ee;August;Np;31;612-70-8987;Lawyer;73928.46;5,98871E+15;4;5;8;0;;8;7;10.14;;Good;548.2;3,1581E+15;32 Years and 6 Months;No;0;42.63559025189578;!@9#%8;7,96235E+15;Good
0x164a;CUS_0x284a;January;Nadiaq;33;411-51-0676;Lawyer;131313.4;1,12428E+16;0;1;8;2;Credit-Builder Loan, and Mortgage Loan;0;3;9.34;20;Good;352.16;3,22005E+16;30 Years and 7 Months;NM;1,37645E+15;378.1712535207537;High_spent_Medium_value_payments;8,58462E+14;Good
0x164b;CUS_0x284a;February;Nadiaq;34;411-51-0676;Lawyer;131313.4;1,12428E+16;0;1;8;2;Credit-Builder Loan, and Mortgage Loan;-1;2;15.34;40;Good;352.16;3,19837E+15;30 Years and 8 Months;No;1,37645E+15;698.8732707169384;High_spent_Small_value_payments;5,4776E+15;Good
0x164c;CUS_0x284a;March;Nadiaq;34;411-51-0676;Lawyer;131313.4;1,04692E+16;0;1;8;2;Credit-Builder Loan, and Mortgage Loan;0;3;9.34;40;Good;352.16;3,18031E+16;30 Years and 9 Months;NM;9,1122E+15;188.06432109973838;High_spent_Large_value_payments;1,03857E+16;Good
0x164d;CUS_0x284a;April;Nadiaq;34;#F%$D@*&8;Lawyer;131313.4;1,04692E+16;0;1;8;2;Credit-Builder Loan, and Mortgage Loan;0;2;8.34;40;Good;352.16;4,26458E+15;30 Years and 10 Months;No;238340;337.43495631738324;High_spent_Medium_value_payments;8,99199E+15;Good
0x164e;CUS_0x284a;May;Nadiaq;34;411-51-0676;Lawyer;131313.4;1,04692E+16;0;1;8;2;Credit-Builder Loan, and Mortgage Loan;0;4;9.34;40;Good;352.16;4,09025E+16;30 Years and 11 Months;No;326620;263.3789089320552;High_spent_Large_value_payments;9,63255E+15;Good
0x164f;CUS_0x284a;June;Nadiaq;34;411-51-0676;Lawyer;131313.4;;0;1;8;-100;Credit-Builder Loan, and Mortgage Loan;0;3_;11.34;40;Good;352.16;4,19802E+15;31 Years and 0 Months;No;9,1122E+15;86.56638801207531;High_spent_Large_value_payments;1,14007E+16;Standard
0x1650;CUS_0x284a;July;Nadiaq;34_;#F%$D@*&8;Lawyer;10909427.0;;0;1;8;2;Credit-Builder Loan, and Mortgage Loan;0;2_;9.34;40;Good;352.16;2,69476E+16;31 Years and 1 Months;No;9,1122E+15;930.3918977796665;!@9#%8;3,26242E+16;Good
0x1651;CUS_0x284a;August;Nadiaq;34;411-51-0676;Lawyer;131313.4;1,04692E+16;0;1;8;2;Credit-Builder Loan, and Mortgage Loan;0;2;9.34;40;Good;352.16;2,91879E+16;31 Years and 2 Months;No;9,1122E+15;870.52238171816;Low_spent_Medium_value_payments;3,96111E+15;Good
0x1656;CUS_0x5407;January;Annk;7580;500-92-6408;Media_Manager;34081.38_;;8;7;15;3;Not Specified, Auto Loan, and Student Loan;30;11;17.13;50;Standard;1704.18;2,44481E+16;NA;NM;7,04783E+15;162.4410091967751;Low_spent_Large_value_payments;2,98192E+16;Poor
0x1657;CUS_0x5407;February;Annk;30;500-92-6408;Media_Manager;34081.38;2611115;8;7;15;3;Not Specified, Auto Loan, and Student Loan;30;14;17.13;50;_;1704.18;3,51712E+16;14 Years and 8 Months;Yes;7,04783E+15;38.4369827577036;High_spent_Large_value_payments;3,92196E+16;Poor
0x1658;CUS_0x5407;March;Annk;30_;500-92-6408;Media_Manager;34081.38;;8;7;15;3;Not Specified, Auto Loan, and Student Loan;31;14;17.13;50;Standard;1704.18;3,51116E+15;14 Years and 9 Months;Yes;7,04783E+15;199.7207654954979;Low_spent_Large_value_payments;2,60912E+15;Poor
0x1659;CUS_0x5407;April;Annk;30;500-92-6408;_______;34081.38;2611115;8;7;15;3;Not Specified, Auto Loan, and Student Loan;34;14;21.13;50;_;1704.18;2,97622E+15;14 Years and 10 Months;Yes;7,04783E+15;220.55219192916718;Low_spent_Small_value_payments;2,60081E+15;Poor
0x165a;CUS_0x5407;May;Annk;30;500-92-6408;_______;34081.38;2611115;8;7;15;3;Not Specified, Auto Loan, and Student Loan;27;14;17.13;50;_;1704.18;3,02062E+16;14 Years and 11 Months;Yes;7,04783E+15;;High_spent_Large_value_payments;3,97228E+15;Standard
0x165b;CUS_0x5407;June;Annk;30;500-92-6408;Media_Manager;34081.38;2611115;8;7;15;-100;Not Specified, Auto Loan, and Student Loan;30;14;18.13;50;Standard;1704.18;3,11709E+15;15 Years and 0 Months;Yes;7,04783E+15;;!@9#%8;4,10674E+15;Standard
0x165c;CUS_0x5407;July;Annk;30;500-92-6408;Media_Manager;34081.38;;8;7;15;3;Not Specified, Auto Loan, and Student Loan;30;11;17.13;50;Standard;1704.18;3,84385E+16;15 Years and 1 Months;NM;7,04783E+15;55.45978063925893;High_spent_Small_value_payments;3,95173E+16;Standard
0x165d;CUS_0x5407;August;Annk;30;500-92-6408;Media_Manager;34081.38;2611115;8;7;15;3;Not Specified, Auto Loan, and Student Loan;30;14;17.13;90;_;1704.18;3,38235E+15;15 Years and 2 Months;Yes;7,04783E+15;29.32636371091455;High_spent_Medium_value_payments;4,11307E+15;Poor
0x1662;CUS_0x4157;January;;23;070-19-1622;Doctor;114838.41;98438675;2;5;7;-100;Personal Loan, Debt Consolidation Loan, and Auto Loan;13;11;8.24;30;Good;1377.74;3,36646E+15;21 Years and 4 Months;No;2,26893E+16;215.19351594560425;High_spent_Small_value_payments;8,023E+15;Good
0x1663;CUS_0x4157;February;Charlie Zhur;23;070-19-1622;Doctor;114838.41;98438675;2;5;7;3;Personal Loan, Debt Consolidation Loan, and Auto Loan;14;8;_;30;Good;1377.74;2,76263E+16;21 Years and 5 Months;NM;2,26893E+16;212.23560220847847;High_spent_Large_value_payments;7,85258E+15;Good
0x1664;CUS_0x4157;March;Charlie Zhur;23;070-19-1622;Doctor;114838.41_;;2;5;7;3;Personal Loan, Debt Consolidation Loan, and Auto Loan;11;11;_;30;Good;1377.74;3,51416E+15;21 Years and 6 Months;NM;2,26893E+16;470.3857956796373;High_spent_Small_value_payments;5,47108E+15;Good
0x1665;CUS_0x4157;April;Charlie Zhur;23;070-19-1622;Doctor;114838.41;;2;5;7;3;Personal Loan, Debt Consolidation Loan, and Auto Loan;11;14;8.24;80;Good;1377.74;3,0459E+14;21 Years and 7 Months;No;2,26893E+16;225.08204945419;!@9#%8;7,72412E+14;Good
0x1666;CUS_0x4157;May;Charlie Zhur;23;070-19-1622;Doctor;114838.41;98438675;2;5;7;3;Personal Loan, Debt Consolidation Loan, and Auto Loan;11;11;11.24;80;Good;1377.74;2,98192E+16;21 Years and 8 Months;No;2,26893E+16;649.8093641841638;High_spent_Small_value_payments;3,67685E+15;Standard
0x1667;CUS_0x4157;June;Charlie Zhur;24;070-19-1622;Doctor;114838.41;98438675;2;5;7;3;Personal Loan, Debt Consolidation Loan, and Auto Loan;13;14;8.24;80;_;1377.74;2,61142E+16;21 Years and 9 Months;NM;2,26893E+16;546.3805705230692;!@9#%8;4,91113E+16;Good
0x1668;CUS_0x4157;July;Charlie Zhur;24;070-19-1622;Doctor;114838.41;98438675;2;5;7;3;Personal Loan, Debt Consolidation Loan, and Auto Loan;11;;8.24;80;Good;1377.74;3,17675E+15;21 Years and 10 Months;No;2,26893E+16;215.4682977385688;High_spent_Medium_value_payments;7,92026E+15;Good
0x1669;CUS_0x4157;August;Charlie Zhur;24_;070-19-1622;Doctor;114838.41;98438675;2;5;7;3;Personal Loan, Debt Consolidation Loan, and Auto Loan;11;11;8.24;80;Good;1377.74;2,78134E+16;21 Years and 11 Months;No;2,26893E+16;254.57176724837916;High_spent_Large_value_payments;7,42922E+15;Standard
0x166e;CUS_0xba08;January;Jamesj;44;366-68-1681;Journalist;31370.8;2,82523E+15;0;5;12;2;Not Specified, and Payday Loan;4;0;5.76;20;Good;421.43;2,95194E+15;NA;NM;4,66161E+16;154.352781097101;High_spent_Small_value_payments;3,41554E+16;Good
0x166f;CUS_0xba08;February;Jamesj;44;366-68-1681;Journalist;31370.8;2,82523E+15;1;6;12;2;Not Specified, and Payday Loan;2;0;-1.2400000000000002;20;Good;421.43;2,82205E+15;26 Years and 6 Months;No;4,66161E+16;298.7444693112266;Low_spent_Small_value_payments;2,27163E+15;Good
0x1670;CUS_0xba08;March;Jamesj;44;366-68-1681;Journalist;31370.8;2,82523E+15;1;6;12;2;Not Specified, and Payday Loan;-2;0;1.7599999999999998;50;Good;421.43;3,10464E+15;26 Years and 7 Months;No;4,66161E+16;140.8206959818371;Low_spent_Medium_value_payments;3,75087E+15;Good
0x1671;CUS_0xba08;April;Jamesj;44;366-68-1681;Journalist;31370.8;2,82523E+15;1;6;12;2;Not Specified, and Payday Loan;1;0;5.76;50;_;421.43;3,0168E+16;26 Years and 8 Months;No;4,66161E+16;233.6055264233428;Low_spent_Small_value_payments;2,92302E+15;Good
0x1672;CUS_0xba08;May;Jamesj;44;366-68-1681;Journalist;31370.8;2,82523E+15;1;6;12;2;Not Specified, and Payday Loan;1;0;5.76;50;_;421.43;2,51892E+15;26 Years and 9 Months;No;164150;184.70057162057685;Low_spent_Small_value_payments;3,41207E+16;Good
0x1673;CUS_0xba08;June;Jamesj;44;366-68-1681;Journalist;31370.8;2,82523E+15;1;6;12;2;Not Specified, and Payday Loan;1;0;5.76;50;Good;421.43;2,55025E+16;NA;No;4,66161E+16;137.71742489512621;Low_spent_Medium_value_payments;3,7819E+16;Good
0x1674;CUS_0xba08;July;Jamesj;45;366-68-1681;Journalist;31370.8;2,82523E+15;1;6;12;-100;Not Specified, and Payday Loan;-1;2;5.76;50;Good;421.43;2,27622E+16;26 Years and 11 Months;No;4,66161E+16;188.3949004901688;Low_spent_Small_value_payments;3,37512E+16;Good
0x1675;CUS_0xba08;August;Jamesj;45;366-68-1681;Journalist;31370.8;;1;6;12;2;Not Specified, and Payday Loan;-2;2;5.76;50;_;421.43;3,75651E+15;27 Years and 0 Months;No;4,66161E+16;252.6448271968889;Low_spent_Small_value_payments;2,73262E+15;Good
0x167a;CUS_0xa66b;January;;40;221-30-8554;Teacher;33751.27;2,94861E+15;5;5;20;3_;Credit-Builder Loan, Personal Loan, and Auto Loan;16;20;11.0;40;Standard;1328.93;3,70891E+15;19 Years and 2 Months;NM;6,50082E+15;117.30669710658556;High_spent_Medium_value_payments;3,62546E+16;Standard
0x167b;CUS_0xa66b;February;Saphirj;40;221-30-8554;Teacher;33751.27;2,94861E+15;5;5;20;3;Credit-Builder Loan, Personal Loan, and Auto Loan;16;20;11.0;40;Standard;1328.93;3,09081E+16;19 Years and 3 Months;Yes;6,50082E+15;70.13107792087979;High_spent_Large_value_payments;3,99721E+15;Standard
0x167c;CUS_0xa66b;March;Saphirj;40;221-30-8554;_______;33751.27;;5;5;20;3;Credit-Builder Loan, Personal Loan, and Auto Loan;16;20;11.0;80;Standard;1328.93;3,80307E+15;19 Years and 4 Months;Yes;6,50082E+15;270.18258222151513;Low_spent_Large_value_payments;2,2967E+15;Standard
0x167d;CUS_0xa66b;April;Saphirj;40;221-30-8554;Teacher;33751.27;2,94861E+15;5;5;20;3;Credit-Builder Loan, Personal Loan, and Auto Loan;17;22;11.0;80;Standard;1328.93;2,34044E+15;19 Years and 5 Months;Yes;6,50082E+15;25.192561910314712;High_spent_Large_value_payments;4,4466E+16;Standard
0x167e;CUS_0xa66b;May;Saphirj;40;221-30-8554;Teacher;33751.27;2,94861E+15;5;5;20;3_;Credit-Builder Loan, Personal Loan, and Auto Loan;16;20;8.0;80;Standard;1328.93;2,90738E+16;19 Years and 6 Months;Yes;6,50082E+15;243.32968479530567;Low_spent_Small_value_payments;2,76523E+15;Standard
0x167f;CUS_0xa66b;June;Saphirj;40;221-30-8554;Teacher;33751.27;2,94861E+15;5;5;20;3;Credit-Builder Loan, Personal Loan, and Auto Loan;16;20;11.0;80;Standard;1328.93;3,27826E+15;19 Years and 7 Months;Yes;6,50082E+15;72.86008181289458;High_spent_Medium_value_payments;4,06992E+15;Standard
0x1680;CUS_0xa66b;July;Saphirj;40;221-30-8554;Teacher;33751.27;2,94861E+15;5;5;20;3;Credit-Builder Loan, Personal Loan, and Auto Loan;16;20;11.0;80;Standard;1328.93;3,5584E+15;19 Years and 8 Months;Yes;6,50082E+15;35.427169541683696;!@9#%8;4,44425E+15;Standard
0x1681;CUS_0xa66b;August;Saphirj;41;221-30-8554;Teacher;33751.27;2,94861E+15;5;5;20;3;Credit-Builder Loan, Personal Loan, and Auto Loan;16;17;11.0;80;Standard;1328.93_;3,11395E+15;NA;Yes;6,50082E+15;25.969611914778515;High_spent_Large_value_payments;4,43883E+16;Standard
0x1686;CUS_0xc0ab;January;Soyoungd;32;342-90-2649;Engineer;88640.24;7,26669E+15;3;6;1;2;Payday Loan, and Payday Loan;-1;0;3.51;30;Good;950.36;2,82106E+16;25 Years and 5 Months;No;1,35173E+16;98.93176402067013;High_spent_Large_value_payments;7,32564E+14;Standard
0x1687;CUS_0xc0ab;February;Soyoungd;33_;342-90-2649;Engineer;88640.24;7,26669E+15;3;6;433;2;Payday Loan, and Payday Loan;4;2;3.51;30;Good;950.36;4,10362E+16;25 Years and 6 Months;NM;1,35173E+16;157.174788304235;High_spent_Large_value_payments;6,74321E+15;Good
