ID;Customer_ID;Month;Name;Age;SSN;Occupation;Annual_Income;Monthly_Inhand_Salary;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Type_of_Loan;Delay_from_due_date;Num_of_Delayed_Payment;Changed_Credit_Limit;Num_Credit_Inquiries;Credit_Mix;Outstanding_Debt;Credit_Utilization_Ratio;Credit_History_Age;Payment_of_Min_Amount;Total_EMI_per_month;Amount_invested_monthly;Payment_Behaviour;Monthly_Balance;Credit_Score
10;0;6;1754;28.0;14;13;0.0;0.0;2;1385;6;4;251;28;-1.0;5.42;20.0;2;605.03;1;238;1;0.0;58.51597569589465;0;2;2
11;0;0;1754;28.0;14;13;34847.84;0.0;2;4;6;4;251;28;0.0;5.42;20.0;1;605.03;1;229;1;0.0;99.30622796053304;0;2;0
12;0;7;1754;28.0;14;13;34847.84;0.0;2;4;6;4;251;28;1.0;6.42;20.0;1;605.03;1;230;1;0.0;130.11542024292334;0;2;0
13;0;5;1754;28.0;14;13;34847.84;0.0;2;4;6;4;251;28;0.0;5.42;20.0;1;605.03;1;239;1;0.0;43.47719014435575;0;2;0
14;0;4;1754;28.0;14;13;34847.84;0.0;2;4;6;4;251;28;4.0;5.42;20.0;1;605.03;1;240;0;0.0;70.10177420755677;0;2;0
15;0;1;1754;28.0;14;13;34847.84;0.0;2;4;6;4;251;28;4.0;5.42;20.0;1;605.03;1;243;1;0.0;218.90434353388733;0;2;0
16;0;3;1127;34.0;1257;8;143162.64;1218722.0;1;5;8;58;106;50;8.0;7.1;30.0;1;1303.01;1;118;1;0.0;168.413702679309;0;2;0
17;0;2;1289;34.0;1257;4;143162.64;1218722.0;1;5;8;58;106;10;6.0;7.1;30.0;1;1303.01;1;109;1;0.0;232.86038375993544;0;2;0
18;0;6;1127;34.0;1257;8;143162.64;0.0;1;5;8;58;106;71;7.0;11.1;0.0;1;1303.01;1;110;1;0.0;0.0;0;2;0
19;0;0;1127;34.0;1257;4;143162.64;1218722.0;1;5;8;58;106;71;5.0;9.1;30.0;2;1303.01;1;404;1;0.0;825.2162699393922;0;2;0
20;0;7;1127;34.0;1257;8;143162.64;1218722.0;1;5;8;58;106;7;5.0;7.1;30.0;1;1303.01;1;120;1;0.0;430.9475278803298;0;2;0
21;0;5;1127;34.0;1257;4;143162.64;1218722.0;1;5;8;140;106;71;6.0;7.1;30.0;1;1303.01;1;123;1;0.0;257.80809942568976;0;2;0
22;0;4;1289;34.0;1257;4;143162.64;1218722.0;1;5;8;58;106;71;6.0;7.1;30.0;1;1303.01;1;124;1;0.0;263.17416316163934;0;2;2
23;0;1;1127;34.0;1257;4;143162.64;1218722.0;1;5;8;58;106;71;6.0;7.1;30.0;1;1303.01;1;125;1;0.0;0.0;0;2;2
24;0;3;885;54.0;189;5;30689.89;0.0;2;5;4;4;1280;5;6.0;1.99;40.0;1;632.46;1;112;1;0.0;81.22885871073616;0;2;2
25;0;2;885;54.0;189;5;30689.89;0.0;2;5;4;4;1280;50;3.0;1.99;40.0;1;632.46;1;113;1;0.0;124.88181990234848;0;2;2
26;0;6;885;55.0;189;5;30689.89;0.0;2;5;4;4;1280;28;9.0;1.99;40.0;1;632.46;1;114;0;0.0;83.40650880252501;0;2;2
27;0;0;885;55.0;189;5;0.0;0.0;2;5;4;4;1280;70;6.0;-2.01;40.0;1;632.46;1;115;1;0.0;272.3340373956682;0;2;2
28;0;7;885;55.0;189;5;30689.89;0.0;2;5;4;4;1280;50;6.0;-1.01;40.0;1;632.46;1;116;1;0.0;0.0;0;2;2
29;0;5;885;55.0;2500;8;30689.89;0.0;2;5;4;4;1280;50;6.0;-3.01;40.0;2;632.46;1;117;1;0.0;84.95284817115969;0;2;2
30;0;4;885;55.0;189;5;30689.89;0.0;2;5;4;4;1280;50;0.0;1.99;40.0;1;632.46;1;118;1;0.0;71.28367488286933;0;2;2
31;0;1;885;55.0;189;5;30689.89;0.0;2;5;4;0;1280;39;9.0;1.99;40.0;1;632.46;1;109;1;0.0;125.61725053231268;0;2;2
32;0;3;499;21.0;1546;2;0.0;0.0;7;5;5;2;1001;50;0.0;2.58;40.0;3;943.86;1;297;2;0.0;276.72539431736266;0;2;2
33;0;2;499;21.0;1546;2;35547.71;0.0;7;5;5;2;1001;72;0.0;2.58;40.0;3;943.86;1;298;0;0.0;74.44364104999623;0;2;2
34;0;6;499;21.0;1546;2;35547.71;0.0;7;5;5;0;1001;50;12.0;2.58;40.0;3;943.86;1;289;2;0.0;173.13865100158367;0;2;2
35;0;0;499;21.0;1546;2;35547.71;0.0;7;5;5;2;1001;6;15.0;2.58;40.0;2;943.86;1;290;2;0.0;96.78548508587444;0;2;2
36;0;7;499;21.0;1546;2;35547.71;0.0;7;5;5;2;1001;72;17.0;2.58;40.0;2;943.86;1;299;2;0.0;62.72327834435009;0;2;2
37;0;5;499;21.0;1546;2;35547.71;0.0;7;5;5;143;1001;50;15.0;2.58;40.0;3;943.86;1;300;2;0.0;37.64363788963997;0;2;2
38;0;4;499;21.0;1546;2;35547.71;0.0;7;5;5;2;1001;7;15.0;2.58;40.0;3;943.86;1;303;2;0.0;181.0119827315892;0;2;2
39;0;1;499;21.0;1546;2;35547.71;0.0;7;5;5;0;1001;6;15.0;2.58;40.0;3;943.86;1;304;2;0.0;181.3309009618692;0;2;2
40;0;3;1549;31.0;1541;7;73928.46;0.0;4;1288;8;2;1001;9;10.0;10.14;20.0;1;548.2;1;404;1;150150.0;98.67440994166124;0;2;0
41;0;2;1549;31.0;1541;8;73928.46;0.0;4;5;8;2;1001;71;7.0;10.14;20.0;1;548.2;1;311;0;0.0;172.93921446875606;0;2;0
42;0;6;1549;31.0;1541;7;73928.46;0.0;4;5;8;2;1001;71;7.0;10.14;20.0;1;548.2;1;404;1;0.0;150.05973429800815;0;2;0
43;0;0;1549;31.0;1541;7;73928.46;0.0;4;5;8;2;1001;71;7.0;10.14;20.0;1;548.2;1;315;1;0.0;618.2023912505837;0;2;0
44;0;7;1549;31.0;1541;7;73928.46;0.0;4;5;5318;2;1001;8;7.0;10.14;20.0;2;548.2;1;316;1;0.0;177.95183568608738;0;2;0
45;0;5;1549;31.0;1541;7;73928.46;0.0;4;5;8;2;1001;70;7.0;10.14;20.0;1;548.2;1;404;1;155150.0;235.79032503182023;0;2;0
46;0;4;1549;31.0;1541;7;73928.46;0.0;4;5;8;2;1001;71;4.0;9.14;20.0;2;548.2;1;318;1;0.0;348.5093995125948;0;2;2
47;0;1;1549;31.0;1541;7;73928.46;0.0;4;5;8;2;1001;71;7.0;10.14;0.0;1;548.2;1;319;1;0.0;42.63559025189578;0;2;0
48;0;3;1472;33.0;1060;7;131313.4;0.0;0;1;8;56;528;5;3.0;9.34;20.0;1;352.16;1;296;0;0.0;378.1712535207537;0;2;0
49;0;2;1472;34.0;1060;7;131313.4;0.0;0;1;8;56;528;0;2.0;15.34;40.0;1;352.16;1;297;1;0.0;698.8732707169384;0;2;0
50;0;6;1472;34.0;1060;7;131313.4;0.0;0;1;8;56;528;5;3.0;9.34;40.0;1;352.16;1;298;0;0.0;188.0643210997384;0;2;0
51;0;0;1472;34.0;2500;7;131313.4;0.0;0;1;8;56;528;5;2.0;8.34;40.0;1;352.16;1;289;1;238340.0;337.43495631738324;0;2;0
52;0;7;1472;34.0;1060;7;131313.4;0.0;0;1;8;56;528;5;4.0;9.34;40.0;1;352.16;1;290;1;326620.0;263.3789089320552;0;2;0
53;0;5;1472;34.0;1060;7;131313.4;0.0;0;1;8;0;528;5;0.0;11.34;40.0;1;352.16;1;299;1;0.0;86.56638801207531;0;2;2
54;0;4;1472;0.0;2500;7;10909427.0;0.0;0;1;8;56;528;5;0.0;9.34;40.0;1;352.16;1;300;1;0.0;930.3918977796664;0;2;0
55;0;1;1472;34.0;1060;7;131313.4;0.0;0;1;8;56;528;5;2.0;9.34;40.0;1;352.16;1;303;1;0.0;870.52238171816;0;2;0
56;0;3;151;7580.0;1285;8;0.0;0.0;8;7;15;58;1377;29;11.0;17.13;50.0;3;1704.18;1;404;0;0.0;162.4410091967751;0;2;1
57;0;2;151;30.0;1285;8;34081.38;2611115.0;8;7;15;58;1377;29;14.0;17.13;50.0;2;1704.18;1;81;2;0.0;38.4369827577036;0;2;1
58;0;6;151;0.0;1285;8;34081.38;0.0;8;7;15;58;1377;30;14.0;17.13;50.0;3;1704.18;1;82;2;0.0;199.7207654954979;0;2;1
59;0;0;151;30.0;1285;8;34081.38;2611115.0;8;7;15;58;1377;33;14.0;21.13;50.0;2;1704.18;1;73;2;0.0;220.5521919291672;0;2;1
60;0;7;151;30.0;1285;8;34081.38;2611115.0;8;7;15;58;1377;25;14.0;17.13;50.0;2;1704.18;1;74;2;0.0;0.0;0;2;2
61;0;5;151;30.0;1285;8;34081.38;2611115.0;8;7;15;0;1377;29;14.0;18.13;50.0;3;1704.18;1;83;2;0.0;0.0;0;2;2
62;0;4;151;30.0;1285;8;34081.38;0.0;8;7;15;58;1377;29;11.0;17.13;50.0;3;1704.18;1;84;0;0.0;55.45978063925893;0;2;2
63;0;1;151;30.0;1285;8;34081.38;2611115.0;8;7;15;58;1377;29;14.0;17.13;90.0;2;1704.18;1;87;2;0.0;29.32636371091455;0;2;1
64;0;3;1289;23.0;186;3;114838.41;98438675.0;2;5;7;0;1926;10;11.0;8.24;30.0;1;1377.74;1;173;1;0.0;215.19351594560425;0;2;0
65;0;2;349;23.0;186;3;114838.41;98438675.0;2;5;7;58;1926;11;8.0;0.0;30.0;1;1377.74;1;174;0;0.0;212.23560220847847;0;2;0
66;0;6;349;23.0;186;3;0.0;0.0;2;5;7;58;1926;8;11.0;0.0;30.0;1;1377.74;1;175;0;0.0;470.3857956796373;0;2;0
67;0;0;349;23.0;186;3;114838.41;0.0;2;5;7;58;1926;8;14.0;8.24;80.0;1;1377.74;1;176;1;0.0;225.08204945419;0;2;0
68;0;7;349;23.0;186;3;114838.41;98438675.0;2;5;7;58;1926;8;11.0;11.24;80.0;1;1377.74;1;177;1;0.0;649.8093641841638;0;2;2
69;0;5;349;24.0;186;3;114838.41;98438675.0;2;5;7;58;1926;10;14.0;8.24;80.0;2;1377.74;1;178;0;0.0;546.3805705230692;0;2;0
70;0;4;349;24.0;186;3;114838.41;98438675.0;2;5;7;58;1926;8;0.0;8.24;80.0;1;1377.74;1;169;1;0.0;215.4682977385688;0;2;0
71;0;1;349;0.0;186;3;114838.41;98438675.0;2;5;7;58;1926;8;11.0;8.24;80.0;1;1377.74;1;170;1;0.0;254.5717672483792;0;2;2
72;0;3;863;44.0;949;6;31370.8;0.0;0;5;12;56;1522;39;0.0;5.76;20.0;1;421.43;1;404;0;0.0;154.352781097101;0;2;0
73;0;2;863;44.0;949;6;31370.8;0.0;1;6;12;56;1522;17;0.0;-1.2400000000000002;20.0;1;421.43;1;235;1;0.0;298.7444693112266;0;2;0
74;0;6;863;44.0;949;6;31370.8;0.0;1;6;12;56;1522;1;0.0;1.7599999999999998;50.0;1;421.43;1;236;1;0.0;140.8206959818371;0;2;0
75;0;0;863;44.0;949;6;31370.8;0.0;1;6;12;56;1522;6;0.0;5.76;50.0;2;421.43;1;237;1;0.0;233.6055264233428;0;2;0
76;0;7;863;44.0;949;6;31370.8;0.0;1;6;12;56;1522;6;0.0;5.76;50.0;2;421.43;1;238;1;164150.0;184.70057162057685;0;2;0
77;0;5;863;44.0;949;6;31370.8;0.0;1;6;12;56;1522;6;0.0;5.76;50.0;1;421.43;1;404;1;0.0;137.7174248951262;0;2;0
78;0;4;863;45.0;949;6;31370.8;0.0;1;6;12;0;1522;0;2.0;5.76;50.0;1;421.43;1;230;1;0.0;188.3949004901688;0;2;0
79;0;1;863;45.0;949;6;31370.8;0.0;1;6;12;56;1522;1;2.0;5.76;50.0;2;421.43;1;239;1;0.0;252.6448271968889;0;2;0
80;0;3;1289;40.0;576;13;33751.27;0.0;5;5;20;143;495;13;20.0;11.0;40.0;3;1328.93;1;135;0;0.0;117.30669710658556;0;2;2
81;0;2;1844;40.0;576;13;33751.27;0.0;5;5;20;58;495;13;20.0;11.0;40.0;3;1328.93;1;136;2;0.0;70.13107792087979;0;2;2
82;0;6;1844;40.0;576;8;33751.27;0.0;5;5;20;58;495;13;20.0;11.0;80.0;3;1328.93;1;137;2;0.0;270.18258222151513;0;2;2
83;0;0;1844;40.0;576;13;33751.27;0.0;5;5;20;58;495;14;22.0;11.0;80.0;3;1328.93;1;138;2;0.0;25.192561910314712;0;2;2
84;0;7;1844;40.0;576;13;33751.27;0.0;5;5;20;143;495;13;20.0;8.0;80.0;3;1328.93;1;139;2;0.0;243.32968479530567;0;2;2
85;0;5;1844;40.0;576;13;33751.27;0.0;5;5;20;58;495;13;20.0;11.0;80.0;3;1328.93;1;140;2;0.0;72.86008181289458;0;2;2
86;0;4;1844;40.0;576;13;33751.27;0.0;5;5;20;58;495;13;20.0;11.0;80.0;3;1328.93;1;141;2;0.0;35.427169541683696;0;2;2
87;0;1;1844;41.0;576;13;33751.27;0.0;5;5;20;58;495;13;17.0;11.0;80.0;3;0.0;1;404;2;0.0;25.969611914778515;0;2;2
88;0;3;1989;32.0;886;4;88640.24;0.0;3;6;1;56;1764;0;0.0;3.51;30.0;1;950.36;1;222;1;0.0;98.93176402067012;0;2;2
89;0;2;1989;0.0;886;4;88640.24;0.0;3;6;433;56;1764;39;2.0;3.51;30.0;1;950.36;1;223;0;0.0;157.174788304235;0;2;0
90;0;6;1989;33.0;886;4;88640.24;0.0;3;6;1;56;1764;39;0.0;3.51;30.0;1;950.36;1;224;1;0.0;298.1889114624804;0;2;2
91;0;0;1989;33.0;886;4;88640.24;0.0;3;6;1;56;1764;39;2.0;3.51;30.0;1;950.36;1;225;1;0.0;0.0;0;2;2
92;0;7;1989;33.0;886;4;88640.24;0.0;3;6;1;56;1764;39;2.0;3.51;30.0;1;950.36;1;226;1;0.0;279.61862207772435;0;2;0
93;0;5;1989;33.0;886;4;88640.24;0.0;3;6;1;56;1764;39;0.0;3.51;30.0;1;950.36;1;217;1;0.0;686.1262165951837;0;2;0
94;0;4;1989;33.0;886;4;0.0;0.0;3;6;1;143;1764;39;2.0;3.51;30.0;2;950.36;1;218;1;803570.0;164.0748218779106;0;2;0
95;0;1;1989;33.0;886;4;88640.24;0.0;3;6;1;56;1764;0;0.0;3.51;30.0;1;950.36;1;227;1;0.0;98.44195128223792;0;2;0
96;0;3;778;35.0;1067;5;54392.16;476668.0;6;4;14;58;1514;7;8.0;5.54;30.0;3;179.22;1;229;2;0.0;243.7354373920944;0;2;2
97;0;2;778;0.0;1067;5;54392.16;476668.0;6;4;14;58;1514;7;10.0;4.54;30.0;3;179.22;1;230;2;0.0;142.75186411942676;0;2;2
98;0;6;778;35.0;2500;5;0.0;0.0;6;4;14;58;1514;12;11.0;5.54;30.0;2;179.22;1;239;0;0.0;33.349568589344514;0;2;2
99;0;0;778;35.0;1067;5;54392.16;476668.0;6;4;14;58;1514;7;7.0;0.54;30.0;3;179.22;1;240;2;0.0;494.8422277056662;0;2;2
100;0;7;778;35.0;1067;5;54392.16;476668.0;6;4;14;58;1514;7;8.0;11.54;30.0;3;179.22;1;243;2;0.0;233.1184454152274;0;2;2
101;0;5;778;35.0;1067;5;54392.16;476668.0;6;4;14;58;1514;7;8.0;5.54;30.0;2;179.22;1;244;2;0.0;635.1465605054178;0;2;2
102;0;4;778;36.0;1067;5;54392.16;476668.0;6;4;14;58;1514;7;8.0;5.54;70.0;3;179.22;1;245;2;0.0;158.11240346721374;0;2;2
103;0;1;778;36.0;1067;5;54392.16;476668.0;6;4;14;58;1514;7;8.0;5.54;70.0;3;179.22;1;246;2;0.0;495.1178978821161;0;2;2
104;0;3;1946;39.0;835;9;8701.545;0.0;6;5;32;114;2004;21;9.0;8.86;60.0;2;2602.69;1;383;2;0.0;13.066209919444336;0;2;1
105;0;2;1946;39.0;835;9;8701.545;51912875.0;6;5;32;114;2004;21;9.0;8.86;60.0;3;2602.69;1;392;2;0.0;34.71516393565097;0;2;1
106;0;6;1946;39.0;835;9;0.0;51912875.0;6;5;32;114;2004;21;0.0;8.86;60.0;3;2602.69;1;393;0;0.0;45.6509755447516;0;2;1
107;0;0;1946;39.0;835;9;8701.545;51912875.0;6;5;32;114;2004;20;7.0;8.86;60.0;3;2602.69;1;396;2;0.0;20.390183876957128;0;2;1
108;0;7;1946;39.0;835;9;8701.545;51912875.0;6;5;32;114;2004;20;9.0;8.86;60.0;3;2602.69;1;397;2;0.0;50.486952198712274;0;2;1
109;0;5;1289;39.0;835;9;8701.545;51912875.0;6;5;32;114;2004;21;6.0;0.0;60.0;3;2602.69;1;398;2;0.0;52.93161340713412;0;2;1
110;0;4;1289;39.0;835;9;8701.545;0.0;6;5;32;114;2004;19;9.0;0.0;90.0;3;2602.69;1;404;2;0.0;30.471806299271933;0;2;1
111;0;1;1946;39.0;835;9;0.0;51912875.0;6;5;32;114;2004;21;9.0;8.86;90.0;3;2602.69;1;400;0;0.0;0.0;0;2;1
112;0;3;1681;36.0;1654;5;25546.26;2415855.0;8;7;14;89;1508;13;14.0;7.83;50.0;3;758.44;1;123;0;0.0;53.104599112612064;0;2;2
113;0;2;1289;-500.0;1654;5;25546.26;0.0;8;7;14;89;1508;13;13.0;7.83;0.0;3;758.44;1;124;2;0.0;300.32323168069064;0;2;2
114;0;6;1681;37.0;1654;5;25546.26;2415855.0;8;7;14;89;1508;13;10.0;7.83;50.0;3;758.44;1;125;2;0.0;91.21658676189335;0;2;2
115;0;0;1681;37.0;1654;5;0.0;2415855.0;8;7;14;89;1508;13;10.0;7.83;0.0;3;758.44;1;126;2;0.0;83.7147504914459;0;2;2
116;0;7;1681;37.0;1654;5;25546.26;2415855.0;8;7;14;89;1508;13;13.0;7.83;50.0;2;758.44;1;127;2;0.0;311.99934746655674;0;2;2
117;0;5;1681;37.0;1654;5;25546.26;2415855.0;8;7;14;89;1508;13;10.0;7.83;50.0;2;758.44;1;404;2;0.0;61.7307484719951;0;2;2
118;0;4;1681;37.0;1654;5;25546.26;2415855.0;8;7;14;89;1508;13;14.0;10.83;50.0;3;758.44;1;129;2;0.0;130.30039377019006;0;2;2
119;0;1;1681;37.0;1654;5;25546.26;2415855.0;8;7;14;143;1508;12;0.0;7.83;50.0;3;758.44;1;130;2;0.0;189.8158613334768;0;2;2
120;0;3;342;30.0;2406;12;31993.78;0.0;6;6;7;56;1761;71;14.0;6.28;0.0;3;818.22;1;97;2;0.0;81.99883505710139;0;2;2
121;0;2;342;30.0;2406;12;31993.78;0.0;6;6;7;56;1761;9;14.0;6.28;0.0;3;818.22;1;98;2;0.0;0.0;0;2;2
122;0;6;342;181.0;2406;12;31993.78;0.0;6;6;7;56;1761;71;14.0;10.28;10.0;3;818.22;1;107;2;0.0;264.25708850339777;0;2;2
123;0;0;342;0.0;2406;12;31993.78;0.0;6;6;7;56;1761;71;14.0;6.28;10.0;2;818.22;1;108;2;0.0;152.4523258823164;0;2;2
124;0;7;342;30.0;2406;12;31993.78;0.0;6;6;7;56;1761;71;0.0;6.28;10.0;3;818.22;1;111;2;0.0;43.47040866689117;0;2;2
125;0;5;342;31.0;2406;12;31993.78;0.0;6;6;7;143;1761;71;14.0;6.28;10.0;3;818.22;1;112;2;0.0;112.7238874320964;0;2;2
126;0;4;342;31.0;2406;12;31993.78;0.0;6;6;7;0;1761;71;16.0;6.28;10.0;3;818.22;1;113;2;0.0;104.55723619082671;0;2;2
127;0;1;342;31.0;2500;12;31993.78;0.0;6;6;7;56;1761;71;16.0;6.28;10.0;3;818.22;1;114;2;0.0;97.58820324481088;0;2;2
128;0;3;1599;20.0;2210;0;92047.08;0.0;6;7;16;2;1001;13;11.0;9.13;0.0;3;1296.64;1;267;2;0.0;154.6341231395093;0;2;2
129;0;2;1289;20.0;2210;0;0.0;759159.0;6;7;16;2;1001;13;11.0;9.13;40.0;3;1296.64;1;268;2;0.0;710.4953806729873;0;2;2
130;0;6;1599;20.0;2210;0;92047.08;759159.0;6;7;16;2;1001;15;11.0;9.13;40.0;2;1296.64;1;269;2;0.0;175.4456226582996;0;2;2
131;0;0;1599;20.0;2210;0;92047.08;759159.0;6;7;16;143;1001;13;11.0;9.13;40.0;3;1296.64;1;404;2;0.0;120.9075537662222;0;2;1
132;0;7;1599;20.0;2500;0;92047.08;759159.0;6;7;16;2;1001;13;8.0;9.13;40.0;3;1296.64;1;271;0;0.0;78.71934549426288;0;2;1
133;0;5;1599;20.0;2210;0;92047.08;759159.0;6;7;16;2;1001;13;13.0;13.13;40.0;3;1296.64;1;404;2;0.0;266.5850272142179;0;2;1
134;0;4;1289;20.0;2210;0;92047.08;759159.0;6;7;16;2;1001;13;10.0;9.13;40.0;2;1296.64;1;273;2;0.0;59.28557022863863;0;2;1
135;0;1;1599;20.0;2210;0;92047.08;759159.0;6;7;16;2;1001;13;11.0;9.13;40.0;3;1296.64;1;274;2;0.0;268.0846032992916;0;2;1
136;0;3;1606;45.0;2307;13;32284.62;2898385.0;6;7;17;99;446;8;12.0;9.22;80.0;3;1283.37;1;363;2;0.0;254.86161508896944;0;2;2
137;0;2;1606;46.0;2307;13;32284.62;2898385.0;6;7;17;99;446;8;12.0;9.22;80.0;3;1283.37;1;364;2;0.0;103.21030741657007;0;2;2
138;0;6;1606;46.0;2307;13;32284.62;2898385.0;6;7;17;99;446;7;12.0;9.22;80.0;3;1283.37;1;365;2;0.0;35.793568414159616;0;2;2
139;0;0;1606;46.0;2307;13;32284.62;2898385.0;6;7;17;99;446;8;12.0;9.22;80.0;3;1283.37;1;366;2;0.0;280.21825375922106;0;2;2
140;0;7;1606;46.0;2307;13;32284.62;2898385.0;6;7;17;99;446;12;0.0;8.22;100.0;2;1283.37;1;367;2;0.0;154.0197492180297;0;2;2
141;0;5;1606;46.0;2307;13;32284.62;2898385.0;6;7;17;99;446;8;0.0;8.22;100.0;3;1283.37;1;358;2;0.0;272.2735499123763;0;2;2
142;0;4;1606;46.0;2307;13;32284.62;2898385.0;6;7;17;99;446;70;0.0;9.22;100.0;3;0.0;1;359;2;0.0;0.0;0;2;2
143;0;1;1606;46.0;2307;13;32284.62;2898385.0;6;7;17;99;446;10;12.0;2.2200000000000006;100.0;3;1283.37;1;368;2;0.0;359.7718322852988;0;2;2
144;0;3;1149;26.0;224;11;97791.42;8079285.0;6;6;12;143;1001;15;8.0;17.92;10.0;3;107.41;1;243;2;0.0;451.24651936958776;0;2;2
145;0;2;1149;26.0;224;11;97791.42;8079285.0;6;6;12;2;1001;15;8.0;11.920000000000002;10.0;2;107.41;1;244;2;0.0;322.7203197056673;0;2;2
146;0;6;1149;26.0;224;11;97791.42;8079285.0;6;6;12;2;1001;15;7.0;17.92;10.0;2;107.41;1;245;2;0.0;176.26422577485542;0;2;2
147;0;0;1149;26.0;224;11;97791.42;0.0;6;6;12;2;1001;16;8.0;15.920000000000002;10.0;3;107.41;1;246;2;0.0;499.24501998175833;0;2;0
148;0;7;1149;26.0;224;11;97791.42;0.0;6;6;12;2;1001;15;0.0;17.92;10.0;2;107.41;1;247;2;0.0;77.60922833984066;0;2;0
149;0;5;1149;26.0;224;11;97791.42;0.0;6;6;12;2;1001;13;8.0;17.92;10.0;3;107.41;1;248;2;0.0;108.30393861997324;0;2;0
150;0;4;1149;26.0;224;11;97791.42;0.0;6;6;12;2;1001;15;8.0;13.920000000000002;10.0;3;107.41;1;249;2;0.0;743.540801271909;0;2;2
151;0;1;1149;26.0;224;11;0.0;0.0;6;6;12;2;1001;15;8.0;17.92;10.0;3;107.41;1;250;2;0.0;110.31820362533672;0;2;0
152;0;3;1733;31.0;177;5;19300.34;0.0;6;7;17;89;1144;53;0.0;9.95;70.0;0;2430.21;1;123;2;0.0;79.17641583265376;0;2;1
153;0;2;1733;31.0;177;5;19300.34;0.0;6;7;17;89;1144;52;18.0;9.95;70.0;0;2430.21;1;124;0;0.0;55.29821298839304;0;2;1
154;0;6;1733;31.0;177;5;19300.34;0.0;6;7;17;89;1144;48;19.0;15.95;70.0;2;2430.21;1;404;2;0.0;140.81859591726788;0;2;1
155;0;0;1733;31.0;2500;5;19300.34;0.0;6;7;17;89;1144;52;19.0;9.95;70.0;0;2430.21;1;126;2;0.0;61.42802987477842;0;2;2
156;0;7;1733;32.0;177;5;19300.34;0.0;6;7;17;89;1144;52;19.0;9.95;70.0;0;2430.21;1;404;2;0.0;173.0425507765921;0;2;1
157;0;5;1733;32.0;2500;8;19300.34;0.0;6;1029;17;89;1144;52;17.0;9.95;80.0;0;2430.21;1;128;2;0.0;83.44744882880191;0;2;1
158;0;4;1733;32.0;177;5;19300.34;0.0;6;7;17;143;1144;52;19.0;8.95;80.0;2;2430.21;1;129;2;565660.0;120.9754898578697;0;2;1
159;0;1;1733;32.0;2500;5;19300.34;0.0;6;7;17;89;1144;54;19.0;9.95;80.0;0;2430.21;1;130;2;0.0;118.1855506983746;0;2;2
160;0;3;1289;41.0;2500;11;19514.88;182824.0;7;5;17;2;1001;29;12.0;4.17;20.0;2;881.4;1;136;0;0.0;50.14372713919671;0;2;2
161;0;2;1328;41.0;1423;11;19514.88;182824.0;7;5;17;2;1001;29;14.0;4.17;20.0;2;881.4;1;137;1;0.0;0.0;0;2;2
162;0;6;1289;41.0;1423;11;19514.88;182824.0;7;5;17;2;1001;29;12.0;4.17;20.0;3;881.4;1;138;1;0.0;43.315824459505386;0;2;2
163;0;0;1289;41.0;1423;11;19514.88;182824.0;7;488;17;2;1001;29;12.0;4.17;20.0;3;881.4;1;139;1;0.0;45.388820313895;0;2;1
164;0;7;1328;41.0;1423;11;19514.88;0.0;7;5;17;2;1001;29;0.0;4.17;20.0;3;881.4;1;140;1;0.0;168.34146287619103;0;2;1
